상권_코드_명,자치구명,상권_구분_코드_명,최다업종,직장인수_평균,상주인구_평균,개업률_평균,폐업률_평균,월매출_평균,엑스좌표_값,와이좌표_값,영역_면적,행정동,위도,경도
공항시장,강서구,전통시장,호프-간이주점,10.894736842105264,373.8888888888889,1.369047619047619,2.357142857142857,157220172.8809524,183093,451520,25563,방화2동,37.563058055832414,126.80863843129447
공항시장역 1번,강서구,골목상권,화장품,1463.795918367347,6034.572463768116,2.4390243902439024,2.5701219512195124,256766490.08206686,183081,451771,187213,방화2동,37.56531932367912,126.80849682132225
공항시장역 3번,강서구,골목상권,한의원,1398.952380952381,2953.2,2.550724637681159,2.6956521739130435,99705411.30434783,183536,451639,95722,공항동,37.56413825633674,126.81364982337973
관성묘,중구,골목상권,한식음식점,435.77777777777777,241.8235294117647,1.0,1.25,323722635.05,200294,451298,29575,장충동,37.5612128786751,127.00332755313305
관악구 중앙길,관악구,골목상권,화장품,711.8837209302326,11835.963414634147,3.3516873889875667,2.664298401420959,457833103.8869258,195677,442761,259916,중앙동,37.484284219236116,126.95112160044752
관악구신사동주민센터,관악구,골목상권,호프-간이주점,1161.4146341463415,7205.193548387097,3.6532110091743117,3.4201834862385323,539799875.2376599,192729,442721,200822,신사동,37.483905325185546,126.91779018557327
관악소방서(문영여고),관악구,골목상권,한식음식점,360.77777777777777,278.8235294117647,3.7222222222222223,3.4444444444444446,452329037.5,195802,441665,16048,청룡동,37.474409737121945,126.95254116974414
관악신사시장,관악구,전통시장,화장품,2049.4745222929937,2207.5016835016836,2.2819767441860463,2.5988372093023258,279239283.1556196,192640,442964,49986,신사동,37.48609406886688,126.91678147647731
관악우성아파트,관악구,골목상권,화장품,208.47260273972603,254.93430656934308,2.946107784431138,1.9341317365269461,214582792.6547619,196226,442968,23731,행운동,37.48615171097216,126.95732785728279
관악종합시장(신원시장),관악구,전통시장,한식음식점,17.243243243243242,13.254901960784315,1.6625,2.525,94780671.2625,193636,442462,2721,신원동,37.48157840479633,126.92804744253655
관악중부시장,관악구,전통시장,화장품,113.12820512820512,591.3121212121212,3.1202046035805626,2.1739130434782608,377144846.76785713,196125,442778,27900,행운동,37.48443937758363,126.95618686302697
관악해태어린이공원,관악구,골목상권,한식음식점,184.35036496350364,3361.0542635658917,2.8627450980392157,3.30718954248366,408271926.21568626,194687,441400,78673,서림동,37.47201632617376,126.93993789413283
광나루역 1번,광진구,골목상권,화장품,889.4580645161291,979.2837837837837,2.7228915662650603,2.1626506024096384,337381809.6863905,209122,449629,42085,광장동,37.54613015293001,127.10322387327058
광산사거리,강북구,골목상권,한식음식점,94.86178861788618,2066.6271186440677,2.398496240601504,2.1654135338345863,201671918.8074074,202157,460441,57563,수유3동,37.64358795179582,127.02444030791094
광운대역 1번,노원구,골목상권,화장품,761.5555555555555,1397.9607843137255,2.7916666666666665,3.0791666666666666,237013139.6846473,205266,457942,50431,월계1동,37.62105976995063,127.05964942521172
광운대학교 남단,노원구,골목상권,한식음식점,101.60377358490567,1600.4653465346535,2.2389380530973453,2.7876106194690267,104036370.98275863,205120,457577,88266,월계1동,37.61777199035563,127.05799308954444
광장시장(광장전통시장),종로구,전통시장,한의원,501.06849315068496,86.27536231884058,2.2136222910216716,2.371517027863777,1064653792.3496933,199984,452276,66373,"종로1,2,3,4가동",37.57002466717994,126.99981888734061
광진경찰서,광진구,골목상권,한식음식점,841.2307692307693,1900.6666666666667,6.066666666666666,0.0,72096767.26666667,207370,449364,47848,구의1동,37.543758173937306,127.08339573336079
광진구청,광진구,골목상권,호프-간이주점,8007.172413793103,4085.181818181818,2.3015873015873014,3.373015873015873,219149640.8604651,207007,448746,97314,자양1동,37.53819282960434,127.07928228984191
광진정말공원,광진구,골목상권,호프-간이주점,283.3888888888889,4515.835294117647,2.311392405063291,2.078481012658228,271794376.9345088,206980,448178,102102,자양1동,37.53307535534298,127.07897139566221
광진정보도서관,광진구,골목상권,화장품,5297.352,1249.1589958158995,2.3823529411764706,1.8897058823529411,573427549.9744525,209612,449948,74699,광장동,37.54899935681124,127.10877284422423
광진초등학교,광진구,골목상권,한식음식점,344.5128205128205,3964.4324324324325,4.075581395348837,3.127906976744186,212342707.2383721,207912,449734,95499,구의2동,37.5470873761971,127.08953275126271
광화문역,종로구,발달상권,화초,46166.01794453507,2770.207972270364,2.7944199706314246,2.594713656387665,1566884535.4919472,197756,452492,394522,사직동,37.57196808426292,126.97459828971189
광흥창역 1번,마포구,골목상권,화장품,68.62765957446808,332.6923076923077,3.44,1.89,321295565.42574257,193929,449952,25225,서강동,37.54906551042876,126.93129831639104
광흥창역 6번,마포구,골목상권,화장품,100.7560975609756,280.15384615384613,2.2808988764044944,1.0112359550561798,54312564.95555556,193708,449746,21814,서강동,37.54720797282898,126.92879916577456
교대역(법원.검찰청),서초구,발달상권,화초,18571.398294762486,4969.965161290323,2.5339912280701755,2.5646929824561404,2193723022.496175,201307,443806,396531,서초1동,37.49370893679033,127.0147795736092
교대입구교차로,서초구,발달상권,화초,10503.197986577181,3029.2243816254418,3.0106870229007634,2.96793893129771,924281260.1036586,201112,443144,222734,서초3동,37.48774452227515,127.01257351118738
교육개발원입구사거리,서초구,발달상권,화초,7268.3,995.5139318885449,2.5714285714285716,2.592991913746631,930072539.8395722,203394,441974,120183,양재1동,37.47719715795056,127.038370951405
구남초등학교,광진구,골목상권,한식음식점,202.11023622047244,1422.8333333333333,2.3049645390070923,3.354609929078014,238546562.80141845,208034,448444,49267,구의3동,37.53546343842295,127.09089919867607
구로119안전센터,구로구,골목상권,호프-간이주점,186.67857142857142,2726.4,4.706666666666667,4.473333333333334,138843715.1,189526,443837,88217,구로2동,37.49392980227567,126.88155953983662
구로4동주민센터,구로구,골목상권,화장품,268.5425101214575,4394.48608137045,3.0402193784277878,2.7129798903107862,536229666.4708029,190201,443547,140331,구로4동,37.49132429193936,126.88919631652536
구로구민회관,구로구,골목상권,한식음식점,86.47619047619048,936.3,7.869565217391305,7.913043478260869,31361308.347826086,190138,444205,40106,구로5동,37.497252236455466,126.88847512035333
구로구청,구로구,발달상권,화초,6045.614634146342,5066.79274611399,2.797356828193833,2.4823788546255505,684880422.1754386,190351,444133,84927,구로5동,37.49660576225669,126.89088478047054
구로나눔길,구로구,골목상권,화장품,648.3768115942029,818.6615384615385,3.7489177489177488,3.4718614718614718,251930098.5151515,190166,443834,50788,구로2동,37.49390980603042,126.88879671563531
구로디지털단지,구로구,발달상권,화초,50461.94049346879,1431.9293394777267,3.1076115485564304,2.92257217847769,2242307640.240209,190727,442738,460289,구로3동,37.48404057803035,126.89515431983698
구로디지털단지역,구로구,발달상권,화장품,1202.0239316239317,2028.3357531760435,3.121913580246914,3.109567901234568,1237479083.3041475,191249,442646,168688,구로3동,37.48321674132804,126.9010574261167
구로디지털단지역 4번,영등포구,골목상권,화장품,1570.351145038168,4170.287449392713,3.7294520547945207,3.6678082191780823,400742504.1712329,191373,443246,204978,대림2동,37.48862394889115,126.90245239287532
구로보건소,구로구,골목상권,화장품,2687.6673267326732,7261.375782881002,3.027124773960217,2.7757685352622063,259885886.01081082,190029,444650,250966,구로5동,37.50126053635339,126.88723646192494
구로세무서,영등포구,골목상권,한식음식점,296.72222222222223,138.1764705882353,0.3684210526315789,2.3684210526315788,100931507.675,191290,446070,45358,문래동,37.51406753976341,126.90148046698552
구로시장,구로구,전통시장,호프-간이주점,10.318181818181818,234.536,2.5416666666666665,1.7847222222222223,153726380.47945204,189872,443283,13770,구로4동,37.4889420888459,126.8854797371537
구로역,구로구,발달상권,화초,10124.193277310924,2053.6796460176993,2.504573170731707,3.317073170731707,4261403942.1641335,189215,444765,657519,구로2동,37.50228754471039,126.87802914643336
구로전화국,금천구,발달상권,화장품,2075.4814814814813,3319.307977736549,2.4544,2.4256,911061677.8995216,191634,442281,169662,독산3동,37.47993162827735,126.9054145419079
구로창업지원센터,구로구,골목상권,호프-간이주점,1069.4777070063694,2195.5675675675675,1.8171428571428572,2.7314285714285713,228218754.66285715,189343,445600,185688,신도림동,37.50981240722824,126.87946463909495
구로초등학교,구로구,골목상권,화장품,802.5,4041.716911764706,2.9245283018867925,2.49685534591195,194483501.26875,189750,444136,157006,구로2동,37.49662631952319,126.88408837350633
구립대학경로당(관악산샘말공원),관악구,골목상권,호프-간이주점,1514.8870967741937,9892.177142857143,3.908433734939759,3.8313253012048194,492062263.75240386,194358,440921,234224,대학동,37.46769853841552,126.9362223021795
구반포역,서초구,골목상권,화초,1468.84,179.48591549295776,1.7245508982035929,3.1197604790419162,194534396.24550897,198833,444737,28724,반포본동,37.50209749402901,126.98680207203515
구산보건지소,은평구,골목상권,화장품,940.5255255255255,8326.747634069401,3.287671232876712,2.712328767123288,249528729.82561308,192317,456472,170875,구산동,37.60779823704551,126.91298801162269
구산역,은평구,발달상권,화장품,810.1760563380282,1645.8089330024814,2.9313304721030042,2.6373390557939915,1230944678.6226013,192675,456931,59372,갈현2동,37.61193669331818,126.91703785789751
구산역 1번,은평구,골목상권,화장품,434.3342465753425,9572.091690544412,3.789473684210526,3.2832080200501252,241100458.5275,193014,457016,185580,대조동,37.6127051698786,126.92087651968289
구산역 2번,은평구,골목상권,호프-간이주점,91.32520325203252,4191.146551724138,2.372262773722628,3.372262773722628,138737341.6058394,192764,456543,102377,역촌동,37.608441562863476,126.91804969701305
구산역 4번,은평구,골목상권,화장품,959.1240310077519,5510.573770491803,3.0421545667447307,2.8758782201405153,412307533.68604654,192498,457218,149102,갈현2동,37.614521102015296,126.91503023530422
구산초등학교,은평구,골목상권,일반교습학원,46.888888888888886,1608.8823529411766,0.0,0.8461538461538461,27071211.35,191809,457108,36415,구산동,37.61352413877604,126.90722766750562
구삼강변맛길,광진구,발달상권,화초,3238.9238476953906,4234.7468354430375,3.2841530054644807,2.5846994535519126,724324341.0472727,208190,448825,108961,구의3동,37.53889487383089,127.09266847748853
구암초등학교,관악구,골목상권,한식음식점,48.714285714285715,840.1354838709677,3.788235294117647,2.476470588235294,192258956.8381503,195414,443215,40509,성현동,37.488373527251575,126.94814514042771
구역삼세무서,강남구,발달상권,화초,11761.71809256662,7405.284023668639,3.4280254777070063,3.4496815286624205,669128414.3362832,203290,444009,291470,역삼1동,37.49553304713569,127.03720426859347
구의1동주민센터,광진구,골목상권,화장품,550.6631299734748,6287.193820224719,4.021479713603819,3.6467780429594274,260114093.49761903,207558,449057,131620,구의1동,37.54099058656442,127.08551989838477
구의사거리,광진구,발달상권,화장품,691.4465020576132,1837.9088937093275,2.6392523364485982,2.119626168224299,536569818.3962617,207770,449446,92657,구의1동,37.544493709236626,127.0879228233173
구의역,광진구,발달상권,화초,1964.767857142857,4058.8459119496856,2.847708894878706,2.669811320754717,822067319.7395973,207505,448675,158734,구의1동,37.53754920268015,127.08491629282449
구의역 4번,광진구,골목상권,화초,675.3910714285714,9015.634146341463,3.6704730831973897,4.288743882544861,253028017.39087948,207146,448388,210895,자양1동,37.534966184561476,127.0808515528512
구파발역,은평구,발달상권,호프-간이주점,24.41923076923077,1882.2988047808765,4.347670250896058,2.870967741935484,420646912.3464286,192798,459742,130434,진관동,37.63726438501466,126.91840326151333
국기원,강남구,골목상권,커피-음료,624.1052631578947,471.3333333333333,6.0,4.666666666666667,1894572231.0,202530,444776,39799,역삼1동,37.502446158373125,127.02861260731483
국립4.19민주묘지,강북구,골목상권,한식음식점,11.555555555555555,35.0,1.85,1.3,961648484.3,200907,460881,12372,우이동,37.64755436460286,127.01027748641563
국립국악고등학교,강남구,골목상권,한식음식점,780.7692307692307,2761.462962962963,2.037313432835821,1.664179104477612,187775373.24264705,204448,442053,56042,개포4동,37.47790448472096,127.05028744787174
